	Vectorizer	Result	Model	f1-scores	TranningSize
266	NGram	0	LR	0.7894736842105263	0.9
267	NGram	1	LR	0.8095238095238095	0.9
268	NGram	0	LR	0.8387096774193549	0.9
269	NGram	1	LR	0.8484848484848485	0.9
270	NGram	0	LR	0.751592356687898	0.9
271	NGram	1	LR	0.7607361963190183	0.9
272	NGram	0	LR	0.8421052631578949	0.9
273	NGram	1	LR	0.8571428571428572	0.9
274	NGram	0	LR	0.8153846153846154	0.9
275	NGram	1	LR	0.8736842105263158	0.9
276	NGram	0	LR	0.782051282051282	0.9
277	NGram	1	LR	0.7926829268292683	0.9
278	NGram	0	LR	0.7721518987341772	0.9
279	NGram	1	LR	0.7777777777777778	0.9
280	Tfidf	0	LR	0.8809523809523809	0.9
281	Tfidf	1	LR	0.8684210526315789	0.9
282	Tfidf	0	LR	0.8848484848484848	0.9
283	Tfidf	1	LR	0.8774193548387097	0.9
284	Tfidf	0	LR	0.9	0.9
285	Tfidf	1	LR	0.9	0.9
286	Tfidf	0	LR	0.8571428571428572	0.9
287	Tfidf	1	LR	0.8674698795180722	0.9
288	Tfidf	0	LR	0.8774193548387097	0.9
289	Tfidf	1	LR	0.8848484848484848	0.9
290	Tfidf	0	LR	0.8176100628930817	0.9
291	Tfidf	1	LR	0.8198757763975155	0.9
292	Tfidf	0	LR	0.8441558441558441	0.9
293	Tfidf	1	LR	0.8554216867469879	0.9
294	Tfidf	0	LR	0.8870967741935484	0.9
295	Tfidf	1	LR	0.9285714285714285	0.9
296	Tfidf	0	LR	0.8658536585365854	0.9
297	Tfidf	1	LR	0.8589743589743589	0.9
298	Tfidf	0	LR	0.8535031847133757	0.9
299	Tfidf	1	LR	0.8588957055214724	0.9
