	Vectorizer	Result	Model	f1-scores	TranningSize
92	NGram	0	NB_Gaussian	0.7003367003367004	0.6
93	NGram	1	NB_Gaussian	0.7405247813411079	0.6
94	NGram	0	NB_Gaussian	0.7751196172248803	0.6
95	NGram	1	NB_Gaussian	0.7840735068912711	0.6
96	NGram	0	NB_Gaussian	0.7540453074433656	0.6
97	NGram	1	NB_Gaussian	0.770392749244713	0.6
98	NGram	0	NB_Gaussian	0.7162790697674418	0.6
99	NGram	1	NB_Gaussian	0.7118110236220473	0.6
100	Tfidf	0	NB_Gaussian	0.6564885496183206	0.6
101	Tfidf	1	NB_Gaussian	0.64	0.6
102	Tfidf	0	NB_Gaussian	0.6563467492260062	0.6
103	Tfidf	1	NB_Gaussian	0.6498422712933755	0.6
104	Tfidf	0	NB_Gaussian	0.6656200941915228	0.6
105	Tfidf	1	NB_Gaussian	0.6687402799377916	0.6
106	Tfidf	0	NB_Gaussian	0.6472392638036809	0.6
107	Tfidf	1	NB_Gaussian	0.6337579617834396	0.6
108	Tfidf	0	NB_Gaussian	0.6790123456790125	0.6
109	Tfidf	1	NB_Gaussian	0.6708860759493671	0.6
110	Tfidf	0	NB_Gaussian	0.6821705426356589	0.6
111	Tfidf	1	NB_Gaussian	0.6771653543307087	0.6
112	Tfidf	0	NB_Gaussian	0.6574074074074074	0.6
113	Tfidf	1	NB_Gaussian	0.6487341772151899	0.6
114	Tfidf	0	NB_Gaussian	0.6329866270430906	0.6
115	Tfidf	1	NB_Gaussian	0.5930807248764415	0.6
116	Tfidf	0	NB_Gaussian	0.6388888888888888	0.6
117	Tfidf	1	NB_Gaussian	0.6297468354430379	0.6
118	Tfidf	0	NB_Gaussian	0.6829268292682927	0.6
119	Tfidf	1	NB_Gaussian	0.6666666666666666	0.6
120	Count	0	NB_Gaussian	0.6681127982646422	0.7
121	Count	1	NB_Gaussian	0.6933867735470943	0.7
122	Count	0	NB_Gaussian	0.632258064516129	0.7
123	Count	1	NB_Gaussian	0.6545454545454545	0.7
124	Count	0	NB_Gaussian	0.6827133479212253	0.7
125	Count	1	NB_Gaussian	0.7117296222664017	0.7
126	Count	0	NB_Gaussian	0.6525423728813559	0.7
127	Count	1	NB_Gaussian	0.6639344262295082	0.7
128	Count	0	NB_Gaussian	0.6694214876033058	0.7
129	Count	1	NB_Gaussian	0.6638655462184874	0.7
130	Count	0	NB_Gaussian	0.6681034482758621	0.7
131	Count	1	NB_Gaussian	0.689516129032258	0.7
132	Count	0	NB_Gaussian	0.6567796610169491	0.7
133	Count	1	NB_Gaussian	0.6680327868852458	0.7
134	Count	0	NB_Gaussian	0.6367521367521367	0.7
135	Count	1	NB_Gaussian	0.6544715447154472	0.7
136	Count	0	NB_Gaussian	0.6417582417582418	0.7
137	Count	1	NB_Gaussian	0.6772277227722773	0.7
138	Count	0	NB_Gaussian	0.6680851063829786	0.7
139	Count	1	NB_Gaussian	0.6816326530612244	0.7
140	NGram	0	NB_Gaussian	0.7361111111111112	0.7
141	NGram	1	NB_Gaussian	0.7840909090909091	0.7
142	NGram	0	NB_Gaussian	0.7333333333333334	0.7
143	NGram	1	NB_Gaussian	0.7333333333333334	0.7
144	NGram	0	NB_Gaussian	0.754880694143167	0.7
145	NGram	1	NB_Gaussian	0.7735470941883767	0.7
146	NGram	0	NB_Gaussian	0.7429805615550756	0.7
147	NGram	1	NB_Gaussian	0.7605633802816901	0.7
148	NGram	0	NB_Gaussian	0.7232142857142858	0.7
