	Vectorizer	Result	Model	f1-scores	TranningSize
50	Tfidf	0	DT	0.697560975609756	0.5
51	Tfidf	1	DT	0.682051282051282	0.5
52	Tfidf	0	DT	0.6658227848101266	0.5
53	Tfidf	1	DT	0.6740740740740742	0.5
54	Tfidf	0	DT	0.6701298701298701	0.5
55	Tfidf	1	DT	0.6939759036144577	0.5
56	Tfidf	0	DT	0.6828644501278772	0.5
57	Tfidf	1	DT	0.6968215158924205	0.5
58	Tfidf	0	DT	0.6813186813186813	0.5
59	Tfidf	1	DT	0.6658130601792575	0.5
60	Count	0	DT	0.6422893481717012	0.6
61	Count	1	DT	0.6543778801843317	0.6
62	Count	0	DT	0.6431852986217458	0.6
63	Count	1	DT	0.6283891547049442	0.6
64	Count	0	DT	0.7044776119402985	0.6
65	Count	1	DT	0.6754098360655738	0.6
66	Count	0	DT	0.6967340590979783	0.6
67	Count	1	DT	0.6938775510204082	0.6
68	Count	0	DT	0.6920731707317073	0.6
69	Count	1	DT	0.6762820512820513	0.6
70	Count	0	DT	0.6559999999999999	0.6
71	Count	1	DT	0.6717557251908397	0.6
72	Count	0	DT	0.6986089644513137	0.6
73	Count	1	DT	0.6919431279620853	0.6
74	Count	0	DT	0.6833855799373041	0.6
75	Count	1	DT	0.6853582554517135	0.6
76	Count	0	DT	0.6813186813186813	0.6
77	Count	1	DT	0.6842923794712287	0.6
78	Count	0	DT	0.6936936936936937	0.6
79	Count	1	DT	0.6677524429967426	0.6
80	NGram	0	DT	0.7168674698795181	0.6
81	NGram	1	DT	0.6948051948051948	0.6
82	NGram	0	DT	0.7478753541076487	0.6
83	NGram	1	DT	0.6898954703832753	0.6
84	NGram	0	DT	0.743119266055046	0.6
85	NGram	1	DT	0.731629392971246	0.6
86	NGram	0	DT	0.7283950617283951	0.6
87	NGram	1	DT	0.7215189873417722	0.6
88	NGram	0	DT	0.705521472392638	0.6
89	NGram	1	DT	0.6942675159235668	0.6
90	NGram	0	DT	0.7426810477657936	0.6
91	NGram	1	DT	0.7353407290015848	0.6
92	NGram	0	DT	0.7202472952086553	0.6
93	NGram	1	DT	0.7140600315955766	0.6
94	NGram	0	DT	0.7334360554699537	0.6
95	NGram	1	DT	0.7258320126782885	0.6
96	NGram	0	DT	0.7317829457364341	0.6
97	NGram	1	DT	0.7275590551181104	0.6
98	NGram	0	DT	0.7294117647058823	0.6
99	NGram	1	DT	0.6933333333333334	0.6
100	Tfidf	0	DT	0.6214876033057851	0.6
101	Tfidf	1	DT	0.6607407407407407	0.6
102	Tfidf	0	DT	0.7000000000000001	0.6
103	Tfidf	1	DT	0.6806451612903225	0.6
104	Tfidf	0	DT	0.7134146341463415	0.6
105	Tfidf	1	DT	0.6987179487179487	0.6
106	Tfidf	0	DT	0.6389776357827476	0.6
107	Tfidf	1	DT	0.654434250764526	0.6
108	Tfidf	0	DT	0.6801872074882995	0.6
109	Tfidf	1	DT	0.6791862284820032	0.6
110	Tfidf	0	DT	0.6925465838509316	0.6
111	Tfidf	1	DT	0.6886792452830189	0.6
112	Tfidf	0	DT	0.6562009419152276	0.6
113	Tfidf	1	DT	0.6594090202177294	0.6
114	Tfidf	0	DT	0.6625000000000001	0.6
115	Tfidf	1	DT	0.6625000000000001	0.6
116	Tfidf	0	DT	0.7069767441860465	0.6
117	Tfidf	1	DT	0.7023622047244095	0.6
118	Tfidf	0	DT	0.6873065015479877	0.6
119	Tfidf	1	DT	0.6813880126182966	0.6
120	Count	0	DT	0.6203904555314534	0.7
121	Count	1	DT	0.6492985971943888	0.7
122	Count	0	DT	0.679920477137177	0.7
123	Count	1	DT	0.6477024070021883	0.7
124	Count	0	DT	0.686626746506986	0.7
125	Count	1	DT	0.6579520697167757	0.7
126	Count	0	DT	0.6541666666666667	0.7
127	Count	1	DT	0.6541666666666667	0.7
128	Count	0	DT	0.6869918699186993	0.7
129	Count	1	DT	0.6709401709401709	0.7
130	Count	0	DT	0.6459627329192547	0.7
131	Count	1	DT	0.6415094339622641	0.7
132	Count	0	DT	0.6956521739130435	0.7
133	Count	1	DT	0.6918238993710693	0.7
