	Vectorizer	Result	Model	f1-scores	TranningSize
263	NGram	1	MLP	0.8047337278106509	0.9
264	NGram	0	MLP	0.8235294117647058	0.9
265	NGram	1	MLP	0.8383233532934131	0.9
266	NGram	0	MLP	0.786206896551724	0.9
267	NGram	1	MLP	0.8228571428571427	0.9
268	NGram	0	MLP	0.7916666666666667	0.9
269	NGram	1	MLP	0.8295454545454546	0.9
270	NGram	0	MLP	0.7189542483660131	0.9
271	NGram	1	MLP	0.7425149700598802	0.9
272	NGram	0	MLP	0.8285714285714286	0.9
273	NGram	1	MLP	0.8666666666666667	0.9
274	NGram	0	MLP	0.7967479674796747	0.9
275	NGram	1	MLP	0.8730964467005077	0.9
276	NGram	0	MLP	0.7600000000000001	0.9
277	NGram	1	MLP	0.788235294117647	0.9
278	NGram	0	MLP	0.7712418300653594	0.9
279	NGram	1	MLP	0.7904191616766467	0.9
280	Tfidf	0	MLP	0.8994082840236686	0.9
281	Tfidf	1	MLP	0.8874172185430463	0.9
282	Tfidf	0	MLP	0.8994082840236687	0.9
283	Tfidf	1	MLP	0.8874172185430463	0.9
284	Tfidf	0	MLP	0.9290322580645162	0.9
285	Tfidf	1	MLP	0.9333333333333333	0.9
286	Tfidf	0	MLP	0.8496732026143792	0.9
287	Tfidf	1	MLP	0.8622754491017964	0.9
288	Tfidf	0	MLP	0.8645161290322579	0.9
289	Tfidf	1	MLP	0.8727272727272727	0.9
290	Tfidf	0	MLP	0.8374999999999999	0.9
291	Tfidf	1	MLP	0.8374999999999999	0.9
292	Tfidf	0	MLP	0.8717948717948718	0.9
293	Tfidf	1	MLP	0.8780487804878048	0.9
294	Tfidf	0	MLP	0.870967741935484	0.9
295	Tfidf	1	MLP	0.9183673469387755	0.9
296	Tfidf	0	MLP	0.8502994011976048	0.9
297	Tfidf	1	MLP	0.8366013071895425	0.9
298	Tfidf	0	MLP	0.8789808917197452	0.9
299	Tfidf	1	MLP	0.8834355828220859	0.9
