	Vectorizer	Result	Model	f1-scores	TranningSize
214	NGram	0	SVM	0.8413793103448276	0.8
215	NGram	1	SVM	0.8685714285714285	0.8
216	NGram	0	SVM	0.8039215686274508	0.8
217	NGram	1	SVM	0.8203592814371258	0.8
218	NGram	0	SVM	0.8075709779179809	0.8
219	NGram	1	SVM	0.8111455108359134	0.8
220	Tfidf	0	SVM	0.862876254180602	0.8
221	Tfidf	1	SVM	0.8797653958944281	0.8
222	Tfidf	0	SVM	0.892128279883382	0.8
223	Tfidf	1	SVM	0.8754208754208755	0.8
224	Tfidf	0	SVM	0.8733333333333332	0.8
225	Tfidf	1	SVM	0.888235294117647	0.8
226	Tfidf	0	SVM	0.8367346938775511	0.8
227	Tfidf	1	SVM	0.8612716763005781	0.8
228	Tfidf	0	SVM	0.8860759493670886	0.8
229	Tfidf	1	SVM	0.8888888888888888	0.8
230	Tfidf	0	SVM	0.8795180722891567	0.8
231	Tfidf	1	SVM	0.8701298701298701	0.8
232	Tfidf	0	SVM	0.8786127167630058	0.8
233	Tfidf	1	SVM	0.8571428571428572	0.8
234	Tfidf	0	SVM	0.888111888111888	0.8
235	Tfidf	1	SVM	0.9096045197740114	0.8
236	Tfidf	0	SVM	0.8553846153846153	0.8
237	Tfidf	1	SVM	0.8507936507936509	0.8
238	Tfidf	0	SVM	0.8745980707395499	0.8
239	Tfidf	1	SVM	0.8814589665653495	0.8
240	Count	0	SVM	0.8242424242424243	0.9
241	Count	1	SVM	0.8129032258064516	0.9
242	Count	0	SVM	0.872093023255814	0.9
243	Count	1	SVM	0.8513513513513513	0.9
244	Count	0	SVM	0.8734177215189874	0.9
245	Count	1	SVM	0.8765432098765432	0.9
246	Count	0	SVM	0.8421052631578947	0.9
247	Count	1	SVM	0.8571428571428571	0.9
248	Count	0	SVM	0.8571428571428571	0.9
249	Count	1	SVM	0.8674698795180723	0.9
250	Count	0	SVM	0.8322981366459627	0.9
251	Count	1	SVM	0.830188679245283	0.9
252	Count	0	SVM	0.8344370860927152	0.9
253	Count	1	SVM	0.8520710059171598	0.9
254	Count	0	SVM	0.8225806451612903	0.9
255	Count	1	SVM	0.8877551020408163	0.9
256	Count	0	SVM	0.8148148148148148	0.9
257	Count	1	SVM	0.810126582278481	0.9
258	Count	0	SVM	0.7898089171974522	0.9
259	Count	1	SVM	0.7975460122699387	0.9
260	NGram	0	SVM	0.787878787878788	0.9
261	NGram	1	SVM	0.7741935483870966	0.9
262	NGram	0	SVM	0.8363636363636364	0.9
263	NGram	1	SVM	0.8258064516129033	0.9
264	NGram	0	SVM	0.830188679245283	0.9
265	NGram	1	SVM	0.8322981366459627	0.9
266	NGram	0	SVM	0.7671232876712328	0.9
267	NGram	1	SVM	0.8045977011494253	0.9
268	NGram	0	SVM	0.8627450980392157	0.9
269	NGram	1	SVM	0.8742514970059879	0.9
270	NGram	0	SVM	0.7631578947368421	0.9
271	NGram	1	SVM	0.7857142857142856	0.9
272	NGram	0	SVM	0.8266666666666668	0.9
273	NGram	1	SVM	0.8470588235294118	0.9
274	NGram	0	SVM	0.8217054263565893	0.9
275	NGram	1	SVM	0.8795811518324608	0.9
276	NGram	0	SVM	0.7792207792207793	0.9
277	NGram	1	SVM	0.7951807228915664	0.9
278	NGram	0	SVM	0.7870967741935484	0.9
279	NGram	1	SVM	0.7999999999999999	0.9
280	Tfidf	0	SVM	0.9101796407185629	0.9
281	Tfidf	1	SVM	0.9019607843137256	0.9
282	Tfidf	0	SVM	0.9101796407185628	0.9
283	Tfidf	1	SVM	0.9019607843137256	0.9
284	Tfidf	0	SVM	0.8987341772151898	0.9
285	Tfidf	1	SVM	0.9012345679012346	0.9
286	Tfidf	0	SVM	0.8645161290322582	0.9
287	Tfidf	1	SVM	0.8727272727272727	0.9
288	Tfidf	0	SVM	0.8717948717948718	0.9
289	Tfidf	1	SVM	0.8780487804878048	0.9
290	Tfidf	0	SVM	0.8641975308641976	0.9
291	Tfidf	1	SVM	0.8607594936708861	0.9
292	Tfidf	0	SVM	0.8289473684210527	0.9
293	Tfidf	1	SVM	0.8452380952380952	0.9
294	Tfidf	0	SVM	0.888888888888889	0.9
295	Tfidf	1	SVM	0.9278350515463918	0.9
296	Tfidf	0	SVM	0.8292682926829267	0.9
297	Tfidf	1	SVM	0.8205128205128206	0.9
298	Tfidf	0	SVM	0.8535031847133757	0.9
299	Tfidf	1	SVM	0.8588957055214724	0.9
